  id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,nama_rumah_makan,alamat,tahun,kecamatan,kecamatan_clean,type
8936,32,JAWA BARAT,3273,KOTA BANDUNG,RUMAH MAKAN NY TJOAN,JL. SAAD NO.26,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8937,32,JAWA BARAT,3273,KOTA BANDUNG,KEDAI NYONYA RUMAH,JL. NARIPAN NO.92C,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8938,32,JAWA BARAT,3273,KOTA BANDUNG,KINJO SHOKUDO (BENTO & TEPPANYAKI),"PS. KOSAMBI, JL. A. YANI NO.43 BLOK MB 42",2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8939,32,JAWA BARAT,3273,KOTA BANDUNG,CHICKEN SUMO,"TOSERBA YOGYA, JL. SUNDA",2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8940,32,JAWA BARAT,3273,KOTA BANDUNG,YAMI YAMI NOODLE HOUSE,JL. SUNDA NO.MOR 53,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8941,32,JAWA BARAT,3273,KOTA BANDUNG,CLASSIC CAFE & RESTO,JL. NARIPAN NO.48,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8943,32,JAWA BARAT,3273,KOTA BANDUNG,UMANARI CAFE & RESTO,JL. NARIPAN NO.36,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8945,32,JAWA BARAT,3273,KOTA BANDUNG,BRUSSELS SPRING,JL. VETERAN NO.5,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8946,32,JAWA BARAT,3273,KOTA BANDUNG,ANNAS FRIED CHIKEN KEBON PISANG ID,JL. BARANANG SIANG JL. KOSAMBI NO.45,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8947,32,JAWA BARAT,3273,KOTA BANDUNG,WINGS UPSS,JL. NATUNA NO.5,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8950,32,JAWA BARAT,3273,KOTA BANDUNG,DIETGO KITCHEN,JL. NARIPAN NO.34,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8951,32,JAWA BARAT,3273,KOTA BANDUNG,SAGI KITCHEN,JL. SUNDA NO.85,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8920,32,JAWA BARAT,3273,KOTA BANDUNG,FOODLIFE FOOD COURT,JL. SUNDA NO.60,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8921,32,JAWA BARAT,3273,KOTA BANDUNG,HAYANG NGOPI,JL. EMBONG NO.6A,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8923,32,JAWA BARAT,3273,KOTA BANDUNG,NM CAFE AND RESTO,JL. VETERAN NO.17C,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8924,32,JAWA BARAT,3273,KOTA BANDUNG,HALOKA,JL. VETERAN NO.7,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8925,32,JAWA BARAT,3273,KOTA BANDUNG,DAPUR CIBUNUT,JL. CIBUNUT NO.12 RT 07/07,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8926,32,JAWA BARAT,3273,KOTA BANDUNG,JATINANGOR HOUSE - NARIPAN,JL. NARIPAN NO.34,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8927,32,JAWA BARAT,3273,KOTA BANDUNG,AMING COFFEE NARIPAN,JL. NARIPAN NO.47,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8929,32,JAWA BARAT,3273,KOTA BANDUNG,MOUNLY - SAMPING YOGYA SUNDA,"SAMPING YOGYA SUNDA, JL. SUNDA NO.60",2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8930,32,JAWA BARAT,3273,KOTA BANDUNG,SAMBEL HEJO NATUNA,JL. NATUNA NO.29,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8931,32,JAWA BARAT,3273,KOTA BANDUNG,LAUT SUNDA RUMAH MAKAN,JL. SUNDA NO.77,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8932,32,JAWA BARAT,3273,KOTA BANDUNG,CANTON CHINESE FOOD,JL. SUNDA NO.25,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8933,32,JAWA BARAT,3273,KOTA BANDUNG,SEMADO'S SHAWARMA,JL. NARIPAN NO.63B,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8934,32,JAWA BARAT,3273,KOTA BANDUNG,KEUKEN VAN ELSJE,JL. BUTON NO.11,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8935,32,JAWA BARAT,3273,KOTA BANDUNG,RAMENINPO THE HALLWAY KOSAMBI,"THE HALLWAY SPACE, PS. KOSAMBI, JL. A. YANI NO.221 LT. 2",2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8904,32,JAWA BARAT,3273,KOTA BANDUNG,MARTY'S PIZZA,JL. BRAGA NO.45,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8905,32,JAWA BARAT,3273,KOTA BANDUNG,UDAY CAFE & RESTO,"BRAGA CITIWALK LT. G, JL. BRAGA NO. 99,101, BRAGA, SUMUR
  BANDUNG",2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8906,32,JAWA BARAT,3273,KOTA BANDUNG,TERRACE RESTO OMALIA CAFE,JL. BRAGA NO.74,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8907,32,JAWA BARAT,3273,KOTA BANDUNG,HOT SATAY - SATE GORENG PEDAS,JL. TELEPON NO.5,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8908,32,JAWA BARAT,3273,KOTA BANDUNG,NASI SATE & GULE PAK LILI,GG. SUNIARAJA NO.42,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8909,32,JAWA BARAT,3273,KOTA BANDUNG,"SATE ""AJ"" ASIN PEDAS (SATE AYAM, SATE SAPI, KAMBING)",JL. SUNIARAJA NO.32,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8910,32,JAWA BARAT,3273,KOTA BANDUNG,MILK N CRUMBS BRAGA,JL. BRAGA NO.43,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8911,32,JAWA BARAT,3273,KOTA BANDUNG,SWEET CANTINA,JL. BRAGA NO.89,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8912,32,JAWA BARAT,3273,KOTA BANDUNG,LAKKER CAKE SHOP,JL. BRAGA NO.83,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8913,32,JAWA BARAT,3273,KOTA BANDUNG,DIMSUM.INMONS.CIMAREME,KOMPLEK CIMAREME INDAH A4 NO.9,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8914,32,JAWA BARAT,3273,KOTA BANDUNG,KEDAI DIMSUM TELEPON,JL. TELEPON NO.5,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8915,32,JAWA BARAT,3273,KOTA BANDUNG,KANTIN FAMILY (LOTEK CI AAN),JL. PECINAN LAMA GG. IYAS NO.9 RT02/002,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8916,32,JAWA BARAT,3273,KOTA BANDUNG,RESTAURANT RASA,JL. TAMBLONG NO.15,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8917,32,JAWA BARAT,3273,KOTA BANDUNG,TOKO SEJATI,JL. SUNIARAJA NO.120,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8919,32,JAWA BARAT,3273,KOTA BANDUNG,KLAS TAP BAR,JL. SUNDA NO.65,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8888,32,JAWA BARAT,3273,KOTA BANDUNG,FORK,JL. LEMBONG NO.8,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8889,32,JAWA BARAT,3273,KOTA BANDUNG,LONTONG KARI GOW-GOW ALKATER,JL. ALKATERI NO.20,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8890,32,JAWA BARAT,3273,KOTA BANDUNG,MER KOFFIE & BRUNCH,JL. BRAGA NO.64 2ND FLOOR,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8891,32,JAWA BARAT,3273,KOTA BANDUNG,CHIIZ O CHICKEN,JL. ABC NO.21,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8892,32,JAWA BARAT,3273,KOTA BANDUNG,BRAGA PERMAI,JL. BRAGA NO.58,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8893,32,JAWA BARAT,3273,KOTA BANDUNG,MAISON BOGERIJEN,JL. BRAGA NO.58,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8894,32,JAWA BARAT,3273,KOTA BANDUNG,WENDY'S - BRAGA,JL. BRAGA NO.99-101,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8895,32,JAWA BARAT,3273,KOTA BANDUNG,PREANGER RESTAURANT,"GRAND HOTEL PREANGER, JL. ASIA AFRIKA NO.81",2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8896,32,JAWA BARAT,3273,KOTA BANDUNG,GELORA MINANG RESTAURANT,JL. LEMBONG NO.22,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8897,32,JAWA BARAT,3273,KOTA BANDUNG,WARUNG C'MAR FOOD COURT,JL. BRAGA NO.69,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8898,32,JAWA BARAT,3273,KOTA BANDUNG,CARITA IZAKAYA,"ROOFTOP LANTAI 3 POPULAIR HOSTEL, JL. BRAGA NO.45",2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8899,32,JAWA BARAT,3273,KOTA BANDUNG,DE ALOEN ALOEN,"PASAR BARU SQUARE HOTEL, JL. OTTO ISKANDAR DINATA NO.81-89",2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8900,32,JAWA BARAT,3273,KOTA BANDUNG,MOSAIC RESTAURANT,"3JM6+3QP, JL. LEMBONG",2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8901,32,JAWA BARAT,3273,KOTA BANDUNG,SOLARIA - BRAGA CITYWALK,JL. BRAGA NO.99-101,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8902,32,JAWA BARAT,3273,KOTA BANDUNG,BRASSERIE RESTAURANT,JL. ASIA AFRIKA NO.81,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8903,32,JAWA BARAT,3273,KOTA BANDUNG,MIE RICA KEJAKSAAN,JL. KEJAKSAAN NO.7,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8872,32,JAWA BARAT,3273,KOTA BANDUNG,TOKO TAHILALATS,JL. BRAGA NO.35,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8873,32,JAWA BARAT,3273,KOTA BANDUNG,KIPIKUPI CAFE,JL. ALKATERI NO.44,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8874,32,JAWA BARAT,3273,KOTA BANDUNG,BANDUNG SUKI,JL. BRAGA NO.70,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8875,32,JAWA BARAT,3273,KOTA BANDUNG,HONG SIN RESTAURANT,JL. BANCEUY NO.110,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8876,32,JAWA BARAT,3273,KOTA BANDUNG,GOLDEN FLOWER HOTEL - LOTUS GARDEN RESTAURANT,JL. ASIA AFRIKA NO.15-17,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8877,32,JAWA BARAT,3273,KOTA BANDUNG,JABARANO COFFEE,JL. BRAGA NO.15,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8878,32,JAWA BARAT,3273,KOTA BANDUNG,BOJA EATERY & BAR BANDUNG,"SUMATRA, JL. SUMATERA NO.21",2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8879,32,JAWA BARAT,3273,KOTA BANDUNG,SUIS BUTCHER BRAGA,JL. BRAGA NO.43,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8880,32,JAWA BARAT,3273,KOTA BANDUNG,CANARY BAKERY AND CAFE,JL. BRAGA NO.16,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8881,32,JAWA BARAT,3273,KOTA BANDUNG,WARUNG KOPI PURNAMA,JL. ALKATERI NO.22,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8882,32,JAWA BARAT,3273,KOTA BANDUNG,WIKI KOFFIE,JL. BRAGA NO.90,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8883,32,JAWA BARAT,3273,KOTA BANDUNG,ANGKRINGAN TETEH BANDUNG,JL. BRAGA NO.18A,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8884,32,JAWA BARAT,3273,KOTA BANDUNG,ZENSEI,JL. BRAGA NO.41,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8885,32,JAWA BARAT,3273,KOTA BANDUNG,SOP KAKI MAS PENDI,JL. BANCEUY NO.20,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8886,32,JAWA BARAT,3273,KOTA BANDUNG,KATSUNYAKA BRAGA SARINAH,JL. BRAGA NO.10,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8887,32,JAWA BARAT,3273,KOTA BANDUNG,RASA BAKERY & CAFE,JL. TAMBLONG NO.15,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8856,32,JAWA BARAT,3273,KOTA BANDUNG,CUPOLA COFFEE SHOP,JL. BRAGA NO.43,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8857,32,JAWA BARAT,3273,KOTA BANDUNG,SALAD POINT ID BRAGA CITYWALK,JL. BRAGA NO.99-101,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8858,32,JAWA BARAT,3273,KOTA BANDUNG,WIFI.ID CORNER (WICO) - LEMBONG,JL. LEMBONG NO.11,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8859,32,JAWA BARAT,3273,KOTA BANDUNG,WHYNOT,JL. BRAGA NO.42,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8860,32,JAWA BARAT,3273,KOTA BANDUNG,GASTRO MEAT & GRILL,JL. BRAGA NO.40,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8862,32,JAWA BARAT,3273,KOTA BANDUNG,AROMA COFFEE,JL. BANCEUY NO.51,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8863,32,JAWA BARAT,3273,KOTA BANDUNG,STOCKER HOUSE,JL. BRAGA NO.43,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8864,32,JAWA BARAT,3273,KOTA BANDUNG,JURNAL RISA COFFEE BRAGA,JL. BRAGA NO.45,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8865,32,JAWA BARAT,3273,KOTA BANDUNG,MYLOC COFFEE & CAFE,JL. BRAGA NO.111,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8867,32,JAWA BARAT,3273,KOTA BANDUNG,FLASH COFFEE,"CITYWALK, JL. BRAGA NO.99-101",2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8868,32,JAWA BARAT,3273,KOTA BANDUNG,LITTLE CONTRAST BRAGA,JL. BRAGA NO.88,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8869,32,JAWA BARAT,3273,KOTA BANDUNG,KOPI TOKO DJAWA (BRAGA),JL. BRAGA NO.81,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8870,32,JAWA BARAT,3273,KOTA BANDUNG,BLUE DOORS,JL. ALKATERI NO.2,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8871,32,JAWA BARAT,3273,KOTA BANDUNG,KOPI JANJI JIWA & JIWA TOAST BRAGA BANDUNG,JL. BRAGA NO.99-101,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8840,32,JAWA BARAT,3273,KOTA BANDUNG,CONCLAVE - DINE & MUSIC,"CONCLAVE DINE & MUSIC, B1 LEVEL, VUE PALACE HOTEL, JL.
  OTTO ISKANDAR DINATA NO.3",2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8841,32,JAWA BARAT,3273,KOTA BANDUNG,ELISABETH,JL. KB. SIRIH DALAM NO.6,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8842,32,JAWA BARAT,3273,KOTA BANDUNG,BGANA RESTORAN KELUARGA,"JL. MERDEKA NO. 56, BANDUNG INDAH PLAZA LT 2",2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8843,32,JAWA BARAT,3273,KOTA BANDUNG,BLEND RESTO STEAK,JL. PURNAWARMAN NO.13-15,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8846,32,JAWA BARAT,3273,KOTA BANDUNG,STARBUCKS • ASIA AFRIKA,JL. BRAGA NO.2,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8847,32,JAWA BARAT,3273,KOTA BANDUNG,SUMBER HIDANGAN BAKERY,JL. BRAGA NO.20-22,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8848,32,JAWA BARAT,3273,KOTA BANDUNG,BRAGA CITYWALK,JL. BRAGA NO.99-101,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8849,32,JAWA BARAT,3273,KOTA BANDUNG,FILOSOFI KOPI BRAGA,JL. BRAGA NO.3,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8850,32,JAWA BARAT,3273,KOTA BANDUNG,SUSHI TEI,JL. SUMATERA NO.9,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8851,32,JAWA BARAT,3273,KOTA BANDUNG,SATE BRAGA TAICHAN DAN YAKITORI,JL. ABC NO.22,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8852,32,JAWA BARAT,3273,KOTA BANDUNG,NYONYA MANIS DRINKING CLUB,JL. BRAGA NO.31-33,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8853,32,JAWA BARAT,3273,KOTA BANDUNG,RED DISTRICT,JL. BRAGA NO.84,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8854,32,JAWA BARAT,3273,KOTA BANDUNG,LA BARAGA CAFE,JL. BRAGA NO.54,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8855,32,JAWA BARAT,3273,KOTA BANDUNG,I AM BEER,JL. SUNIARAJA NO.3,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8824,32,JAWA BARAT,3273,KOTA BANDUNG,OHARANG BBQ (아랑),JL. PURNAWARMAN NO.2,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8825,32,JAWA BARAT,3273,KOTA BANDUNG,BELGIAN WAFEL,JL. PURNAWARMAN NO.13 LANTAI 3,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8827,32,JAWA BARAT,3273,KOTA BANDUNG,IMPERIAL THE CHINESE CUISINE,JL. PURNAWARMAN NO.13-15,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8828,32,JAWA BARAT,3273,KOTA BANDUNG,ROAD CAFE STEAK & PASTA,"FOODCOURT JL. MERDEKA.49, KONTAINER NO.7",2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8829,32,JAWA BARAT,3273,KOTA BANDUNG,HAINAN FRIED CHICKEN,"L3 , ISTANA BANDUNG ELECTRONIC CENTER ( BEC ) , JL.
  PURNAWARMAN, BABAKAN CIAMIS , 13-15 , SUMUR BANDUNG , 40117 BANDUNG , JAWA
  BARAT",2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8830,32,JAWA BARAT,3273,KOTA BANDUNG,FEEL IT BURGER,JL. MERDEKA NO.49,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8831,32,JAWA BARAT,3273,KOTA BANDUNG,KEDAI KETO,JL. BABAKAN CIAMIS NO.96 1B,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8833,32,JAWA BARAT,3273,KOTA BANDUNG,SINGAPORE HOT POT,"ISTANA BEC, JL. PURNAWARMAN BLOK D NO.03 LANTAI 3",2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8834,32,JAWA BARAT,3273,KOTA BANDUNG,MIGHTY STEAK RAW,JL. MERDEKA NO.49,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8835,32,JAWA BARAT,3273,KOTA BANDUNG,PANEKUK (PANCAKE & KOPI),JL.KEBON SIRIH 1 NO 200/5B RT.07/08,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8836,32,JAWA BARAT,3273,KOTA BANDUNG,PILLOW CAKE,JL. ACEH NO.15,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8837,32,JAWA BARAT,3273,KOTA BANDUNG,ACE HARDWARE - BEC,"GEDUNG BARU, BAN, ISTANA BEC, JL. PURNAWARMAN NO.5 – 17 LT.1",2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8838,32,JAWA BARAT,3273,KOTA BANDUNG,WAROENG MARANGGI D'SATE'S,JL. ACEH NO.24,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8808,32,JAWA BARAT,3273,KOTA BANDUNG,IOTA COFFEE,"FOOD POINT, ISTANA BEC, JL. PURNAWARMAN NO.5-17 LT. 3",2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8809,32,JAWA BARAT,3273,KOTA BANDUNG,96 C/F CUSTOM COFFEE GARAGE,"PS. BESI KB. SIRIH, JALAN BABAKAN CIAMIS NO.96/1B, BELAKANG
  NO.07 RT 06",2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8810,32,JAWA BARAT,3273,KOTA BANDUNG,BAHAGIA KOPI - BRAGA,JL. BRAGA NO.61,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8811,32,JAWA BARAT,3273,KOTA BANDUNG,DELI COFFEE SHOP,JL. MERDEKA NO.32,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8812,32,JAWA BARAT,3273,KOTA BANDUNG,APERO CAFE,"DEPAN BEC, JL. PURNAWARMAN NO.32",2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8813,32,JAWA BARAT,3273,KOTA BANDUNG,IFI BANDUNG,JL. PURNAWARMAN NO.32,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8814,32,JAWA BARAT,3273,KOTA BANDUNG,BLUE OLIVES TAVERNA,JL. KEBON SIRIH NO.31,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8815,32,JAWA BARAT,3273,KOTA BANDUNG,"WARUNG INDOMIE DAN NASI KEBULI, MERDEKA",LLRE MARTADINATA ST NO.12 B,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8816,32,JAWA BARAT,3273,KOTA BANDUNG,KEDAY MAKANAN PESTA,FOOD COURT BIP LT.3,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8817,32,JAWA BARAT,3273,KOTA BANDUNG,MCDONALD'S,JL. PURNAWARMAN NO.13-15,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8818,32,JAWA BARAT,3273,KOTA BANDUNG,NGOPI DOELOE MERDEKA,JL. MERDEKA NO.39-41,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8819,32,JAWA BARAT,3273,KOTA BANDUNG,BAKMI GM BEC,JL. PURNAWARMAN NO.11,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8820,32,JAWA BARAT,3273,KOTA BANDUNG,HAYASHI TEPAN,"L3 , ISTANA BANDUNG ELECTRONIC CENTER ( BEC ) , JL.
  PURNAWARMAN, BABAKAN CIAMIS , 13-15 , SUMUR BANDUNG , 40117 BANDUNG , JAWA
  BARAT",2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8821,32,JAWA BARAT,3273,KOTA BANDUNG,NOI NAN PAT CHAWADEE,JL. BRAGA NO.31-33,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8822,32,JAWA BARAT,3273,KOTA BANDUNG,CHARADA KOREAN BBQ,JL. KB. JUKUT NO.25-29 KAV 2,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8823,32,JAWA BARAT,3273,KOTA BANDUNG,THE AIRPLANE CAFE,JL. ACEH NO. 44 BABAKAN CIAMIS SUMURBANDUNG BANDUNG JAWA BARAT,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8792,32,JAWA BARAT,3273,KOTA BANDUNG,HALO HONG KONG CAFE BY TINY DUMPLING,JL. PROF. DR. SUTAMI NO.KAV 2,2024,Kecamatan Sukasari,Sukasari,restaurant
8793,32,JAWA BARAT,3273,KOTA BANDUNG,HARA CAFE,JL. PROF. DR. SUTAMI NO.62,2024,Kecamatan Sukasari,Sukasari,restaurant
8794,32,JAWA BARAT,3273,KOTA BANDUNG,SATE CIPEDES,"JL CIPEDES NO 19/176A, RT.02/RW.01",2024,Kecamatan Sukajadi,Sukajadi,restaurant
8795,32,JAWA BARAT,3273,KOTA BANDUNG,MOMOYO GEGERKALONG,JL. GEGERKALONG HILIR NO.55,2024,Kecamatan Sukasari,Sukasari,restaurant
8796,32,JAWA BARAT,3273,KOTA BANDUNG,"JUS SELITER, SUKARASA","JL. SUKAHAJI BARU GANG POS KAMLING NO.32, RT.003/RW.007",2024,Kecamatan Sukasari,Sukasari,restaurant
8797,32,JAWA BARAT,3273,KOTA BANDUNG,LA COSTILLA (AFFORDABLE CASUAL DINING),JL. PROF. DR. SUTAMI NO.98,2024,Kecamatan Sukasari,Sukasari,restaurant
8798,32,JAWA BARAT,3273,KOTA BANDUNG,JAVA BEAN,"RUMAH MODE, JL. DR. SETIABUDI NO.41",2024,Kecamatan Sukajadi,Sukajadi,restaurant
8799,32,JAWA BARAT,3273,KOTA BANDUNG,ILLY S CAFE BEC BANDUNG,"ISTANA BANDUNG ELECTRONICS CENTRE LANTAI LG AA 01 NO.15-17,
  JALAN PURNAWARMAN, SUMUR BANDUNG",2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8800,32,JAWA BARAT,3273,KOTA BANDUNG,FORTUNATE COFFEE BANDUNG,JL. KEBON SIRIH NO.21A,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8801,32,JAWA BARAT,3273,KOTA BANDUNG,PARC DE VILLE RESTAURANT,JL. MERDEKA NO.25-29,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8802,32,JAWA BARAT,3273,KOTA BANDUNG,THE BOND’S,LLRE MARTADINATA ST NO.12B,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8803,32,JAWA BARAT,3273,KOTA BANDUNG,BROOKLYN BAR & RESTO,"NO., JL. PURNAWARMAN NO.2",2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8804,32,JAWA BARAT,3273,KOTA BANDUNG,UFARA CATERING BANDUNG,JL. BABAKAN CIAMIS NO.81 5B,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8805,32,JAWA BARAT,3273,KOTA BANDUNG,LE CONDUCTEUR (LC) COFFEE SHOP & ROASTERY,JL. WASTUKENCANA NO.51,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
8806,32,JAWA BARAT,3273,KOTA BANDUNG,KOPI ITEUNG,JL. PURNAWARMAN NO.8,2024,Kecamatan Sumur Bandung,Sumur Bandung,restaurant
