id,@id,abandoned,abandoned:railway,access,access:roof,addr:city,addr:country,addr:district,addr:full,addr:housename,addr:housenumber,addr:neighbourhood,addr:place,addr:postcode,addr:province,addr:state,addr:street,addr:subdistrict,addr:suburb,addr:unit,addr:village,admin_level,air_conditioning,alt_name,amenity,amenity_1,area,atm,baby_feeding,barrier,bicycle,bicycle_parking,branch,brand,brand:en,brand:id,brand:wikidata,brand:wikipedia,brand:zh,building,building:colour,building:condition,building:floor,building:levels,building:material,building:part,building:roof,building:structure,building:use,building:walls,bus,capacity,capacity:cargo_bike,capacity:disabled,capacity:persons,cash_in,cash_out,cash_withdrawal,changing_table,check_date,compressed_air,contact:facebook,contact:instagram,contact:phone,contact:twitter,contact:whatsapp,contact:youtube,covered,created_by,crossing,cuisine,currency:IDR,currency:rupiah,denomination,description,designation,dispensing,disused:railway,door,drive_through,ele,email,emergency,entrance,facebook,fax,fee,female,fixme,floors,foot,fuel:GTL_diesel,fuel:biodiesel,fuel:diesel,fuel:lpg,fuel:octane_88,fuel:octane_90,fuel:octane_92,fuel:octane_95,fuel:octane_98,fuel:solar,gate:type,government,grades,guest_house,health_amenity:type,healthcare,healthcare:speciality,height,highway,historic,image,incline,indoor,inscription,instagram,insurance:health,int_name,internet_access,internet_access:fee,internet_access:ssid,isced:level,kids_area,landuse,layer,leaf_type,leisure,level,lift_gate:type,lit,locked,male,material,maxheight,maxstay,min_age,mobile,mofa,moped,motor_vehicle,motorcar,motorcycle,museum,name,name:de,name:en,name:hi,name:id,name:it,name:ja,name:ko,name:nl,name:signed,name:su,name:vi,name:zh,natural,network,network:wikidata,noexit,not:brand:wikidata,note,office,official_name,official_name:en,official_name:id,old_name,oneway,opening_hours,opening_hours:covid19,operator,operator:en,operator:id,operator:type,operator:website,operator:wikidata,operator:wikipedia,operator_type,orientation,outdoor_seating,park_ride,parking,parking:orientation,parking_space,payment:cards,payment:cash,payment:coins,payment:contactless,payment:credit_cards,payment:cryptocurrencies,payment:debit_cards,payment:electronic_purses,payment:gpn_debit,payment:maestro,payment:mastercard,payment:notes,payment:visa,payment:visa_debit,payment:visa_electron,phone,place_of_worship,product,public_transport,railway,railway:ref,ref,religion,reservation,roof:colour,roof:material,room,rooms,route_ref,school,school:gender,school:type_idn,security_desk,self_service,service_times,shelter,shop,short_name,smoking,smoothness,source,sport,stars,start_date,supervised,surface,tactile_paving,task,taxi_vehicle,toilets,toilets:access,toilets:wheelchair,tourism,townhall:type,traffic_signals:sound,train,training,type,type:id,url,vehicle,wall,website,wheelchair,wikidata,wikimedia_commons,wikipedia,longitude,latitude
way/119452395,way/119452395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,3,,,tile,reinforced_masonry,government,brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dinas Peternakan Jawa Barat,,,,,,,,,,,,,,,,,,,government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/119454957,way/119454957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,8,,,concrete,reinforced_masonry,multipurpose,brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Graha Merah Putih,,,,PT Telekomunikasi Indonesia,,,,,,,,,,,,,,,telecommunication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/119547303,way/119547303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,1,,,tile,reinforced_masonry,government,brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unit Pelayanan PLN,,,,,,,,,,,,,,,,,,,government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/119549570,way/119549570,,,,,Bandung,,,,,,,,,,,Jalan Merdeka,,,,,,,,,,,,,,,,,Aryaduta,,,,,,yes,,,,15,,,concrete,reinforced_masonry,accommodation,brick,,,,,,,,,,2024-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hotel Aryaduta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,,,,,,,,,,,,,,,,1997,,,,,,,,,hotel,,,,,,,,,,,,,,,,
way/119549571,way/119549571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hotel,,,,,,,concrete,reinforced_masonry,commercial,brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hotel The 101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hotel,,,,,,,,,,,,,,,,
way/119554061,way/119554061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stadium,,,,,,,,,,,,,,,,,Stadion Siliwangi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soccer,,,,,,,,,,,,,,,,,,,,,,,Q4810265,,en:Siliwangi Stadium,,
way/119756387,way/119756387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,3,,,tile,reinforced_masonry,multipurpose,brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sports_centre,,,,,,,,,,,,,,,,,Bandung Youth Arena,,Youth Arena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multi,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/119756388,way/119756388,,,,,,,,,,,,,,,,,,,,,,,,bank,,,yes,,,,,,Bank Permata,,,Q4855963,,,yes,,,,2,,,tile,reinforced_masonry,commercial,brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bank Permata,,PermataBank,,,,,,,,,,,,,,,,,,,,,,,Mo-Fr 08:00-15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/119756601,way/119756601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,3,,,concrete,reinforced_masonry,accommodation,brick,,,,,,,,,,2024-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santika Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,hotel,,,,,,,,,,,,,,,,
way/119760179,way/119760179,,,,,Bandung,,,,,,,,,,,"Jl. Merdeka No.33, Babakan Ciamis, Sumur Bandung",,,,,,,,college,,,,,,,,,,,,,,,college,,,,1,,,tile,reinforced_masonry,education,brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Akademi Akuntansi Bandung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2City_POI_2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/119760341,way/119760341,,,,,,,,,,,,,,,,,,,,,,,,library,,,,,,,,,,,,,,,yes,,,,1,,,tile,reinforced_masonry,education,brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNPAR Library,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/119761607,way/119761607,,,,,,,,,,,,,,,,,,,,,,,,place_of_worship,,,,,,,,,,,,,,,yes,,,,1,,,tile,reinforced_masonry,place_of_worship,brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vimala Dharma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,buddhist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/119761608,way/119761608,,,,,,,,,,,,,,,,,,,,,,,,place_of_worship,,,,,,,,,,,,,,,yes,,,,2,,,tile,reinforced_masonry,place_of_worship,brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gereja Kerasulan Baru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/119762182,way/119762182,,,,,,,,,,,,,,,,,,,,,,,,townhall,,,,,,,,,,,,,,,yes,,,,2,,,asbestos,reinforced_masonry,,brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dewan Perwakilan Rakyat Daerah Jawa Barat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPRD Jabar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/119762183,way/119762183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,2,,,tile,reinforced_masonry,,brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kantor Pusat PT Pos Indonesia Bandung,,,,,,,,,,,,,,,,,,,company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/119762428,way/119762428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,2,,,concrete,reinforced_masonry,government,brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perusahaan Listrik Negara,,,,,,,,,,,,,,,,,,,company,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/119763516,way/119763516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,5,,,asbestos,reinforced_masonry,accommodation,brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Posters Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hotel,,,,,,,,,,,,,,,,
way/119763723,way/119763723,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,1,,,tile,confined_masonry,education,brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SDN Suka Senang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/119880472,way/119880472,,,,,Bandung,,,,,,,,,,,Jalan Perintis Kemerdekaan,,,,,,,,bank,,,yes,,,,,46,BNI,,,Q2882611,,,yes,,,,8,,,concrete,reinforced_masonry,commercial,brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BNI,,,,,,,,,,,,,,,,,,,,Bank Negara Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/119880665,way/119880665,,,,,,,,,,,,,,,,,,,,,,,,place_of_worship,,,,,,,,,,,,,,,yes,,,,1,,,tile,reinforced_masonry,place_of_worship,brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Western Indonesian Church - Bethel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/119880915,way/119880915,,,,,,,,,,,,,,,,,,,,,,,,bank,,,yes,,,,,,Bank Mandiri,,,Q806639,,,yes,,,,1,,,asbestos,reinforced_masonry,commercial,brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bank Mandiri,,Mandiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/119880942,way/119880942,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,yes,,,,2,,,tile,reinforced_masonry,education,brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SD Negeri Banjarsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/120331566,way/120331566,,,,,,,,,,,,,,,,,,,,,,,,bank,,,yes,,,,,,Panin Bank,,,Q12502751,,,yes,,,,1,,,tile,reinforced_masonry,commercial,brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Panin Bank,,Panin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/120331569,way/120331569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,1,,,tile,reinforced_masonry,accommodation,brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wisma Pradana Bank BTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guest_house,,,,,,,,,,,,,,,,
way/120339378,way/120339378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,4,,,concrete,reinforced_masonry,accommodation,brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amaris Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hotel,,,,,,,,,,,,,,,,
way/120340028,way/120340028,,,,,Bandung,,,,,161,,,40131,,,Jalan Cihampelas,,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rumah Sakit Advent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/120624435,way/120624435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,2,,,asbestos,reinforced_masonry,education,brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rektorat Itenas,,,,,,,,,,,,,,,,,,,educational_institution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/123347144,way/123347144,,,,,Bandung,,,Jl. Sadang luhur XI,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SMP Negeri 19 Bandung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,smp,,,,,,,,,S2City_POI_2022,,,,,,,,,,,,,,,,,,,,,,,no,,,,,
way/124051776,way/124051776,,,,,,,,,,,,,,,,,,,,,,,,place_of_worship,,,,,,,,,,,,,,,yes,,,,2,,,tile,reinforced_masonry,residential,brick,,,,,,,,,,,,,,,,,,,,,,,,Islam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mesjit Tubagus Ismail 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,muslim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/124051793,way/124051793,,,,,Bandung,,Coblong,,,8,,,40134,Jawa Barat,,Jalan Tubagus Ismail XII,Sekeloa,,,,,,,,,,,,,,,,,,,,,,yes,,,,2,,,flat,steel_frame,office,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Smart GPS Bandung,,,,,,,,,,,,,,,,,,,company,,,,,,Mo-Sa 09:00-17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+62 811 6687272 - 6697272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://smartgps.co.id,,,,,,
way/124051868,way/124051868,,,,,Bandung,,Coblong,,,8,,,40134,Jawa Barat,,Jalan Tubagus Ismail XII,Sekeloa,,,,,,,,,,,,,,,,,,,,,,yes,,,,2,,,flat,steel_frame,office,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Opticore Technology,,,,,,,,,,,,,,,,,,,it,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://opticore.tech,,,,,,
way/124282339,way/124282339,,,,,Bandung,,,,,,,,40132,,,"Jl. Dipati Ukur No.35, Lebakgede, Kecamatan Coblong, Kota Bandung, Jawa Barat",,,,,,,,library,,,,,,,,,,,,,,,yes,,,,4,,,tile,reinforced_masonry,education,brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perpustakaan Mochtar Kusumaatmadja,,,,,,,,,,,,,,,,,,,,,,,,,,,UNPAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://lib.fh.unpad.ac.id/,,,,,,
way/124472649,way/124472649,,,,,,,,,,,,,,,,,,,,,,,,place_of_worship,,,,,,,,,,,,,,,yes,,,,1,,,tin,reinforced_masonry,place_of_worship,brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mesjid At-Taufiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,muslim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/124817407,way/124817407,,,,,,,,,,,,,,,,,,,,,,,,place_of_worship,,,,,,,,,,,,,,,yes,,,,2,,,tile,reinforced_masonry,residential,brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Masjid DKM Manunggal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,muslim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/124818246,way/124818246,,,,,,,,,,,,,,,,,,,,,,,,place_of_worship,,,,,,,,,,,,,,,yes,,,,1,,,concrete,reinforced_masonry,place_of_worship,brick,,,,,,,,,,,,,,,,,,,,,,,,Islam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mesjid Al-Muhajirin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,muslim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/124841809,way/124841809,,,,,Bandung,,,Jl. Cikutra Barat No. 128,,,,,,,,,,,,,,,,bank,,,,,,,,,,,,,,,bank,,good,,2,,,tile,reinforced_masonry,government,brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BRI Unit Sadang Serang,,,,,,,,,,,,,,,,,,,,,,,,,Mo-Fr 08:00-15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2City_POI_2022,,,,,,,,,,,,,,,,,,,,,,,no,,,,,
way/124841826,way/124841826,,,,,Bandung,,,Jl. Raya Sadang Serang No.1,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,school,,good,,2,,,tile,reinforced_masonry,education,brick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SD Negeri 189 Neglasari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sd,,,,,,,,,S2City_POI_2022,,,,,,,,,,,,,,,,,,,,,,,limited,,,,,
way/125174061,way/125174061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kantor Wilayah Bea Cukai Jawa Barat,,,,,,,,,,,,,,,,,,,government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/125174070,way/125174070,,,,,Bandung,,,,,57,,,40122,,,Jalan Diponegoro,,,,,,,,,,,,,,,,,,,,,,,yes,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,history,Museum Geologi,,,,,,,,,,,,,,,,,,,,,,,,,"Mo-Th 08:00-16:00; Sa, Su 08:00-14:00",,Goverment,,,public/government,,,,,,,,,,,,,,,,,,,,,,,,,,+62 22-7213822,,,,,,,,,,,,,,,,,,,,,,,,,,,,1929-05-16,,,yes,,,,,,museum,,,,,,,,,,http://museum.geology.esdm.go.id,yes,Q7475825,Category:Geology Museum in Bandung,en:Bandung Geological Museum,,
way/125177122,way/125177122,,,,,,,,,,,,,,,,,,,,,,,,place_of_worship,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mesjid Secapa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,muslim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
