id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,nama_rumah_makan,alamat,tahun
2244,32,JAWA BARAT,3273,KOTA BANDUNG,MIE MERAPI DIPATIUKUR,JL. DIPATI UKUR NO. 66-116,2021
2245,32,JAWA BARAT,3273,KOTA BANDUNG,RUMAH MAKAN BU TATANG,JL. SEKELOA TENGAH NO. 7,2021
2246,32,JAWA BARAT,3273,KOTA BANDUNG,MIE MERAPI BUAH BATU,JL. BUAH BATU NO. 172,2021
2247,32,JAWA BARAT,3273,KOTA BANDUNG,MIE ACEH AYAH,JL. BUAH BATU,2021
2248,32,JAWA BARAT,3273,KOTA BANDUNG,MIE MERAPI PROGO,JL. PROGO NO. 35,2021
2249,32,JAWA BARAT,3273,KOTA BANDUNG,YAGAMI RAMEN HOUSE CILIWUNG,JL. CILIWUNG NO. 2,2021
2250,32,JAWA BARAT,3273,KOTA BANDUNG,SAMASAMA FOOD COLLECTIVE,JL. PROGO NO.34,2021
2251,32,JAWA BARAT,3273,KOTA BANDUNG,RUMAH MAKAN PADANG BU MUS,JL. CIMANUK NO. 9,2021
2252,32,JAWA BARAT,3273,KOTA BANDUNG,BAKER STREET,JL. CIMANDIRI NO. 18,2021
2253,32,JAWA BARAT,3273,KOTA BANDUNG,MIE MERAPI PAHLAWAN,JL. PAHLAWAN NO. 43,2021
2254,32,JAWA BARAT,3273,KOTA BANDUNG,REMO WORKSPACE & CAFE,JL. PAHLAWAN NO. 73,2021
2255,32,JAWA BARAT,3273,KOTA BANDUNG,KOPIKITAKU,JL. PAHLAWAN NO. 72,2021
2256,32,JAWA BARAT,3273,KOTA BANDUNG,NASI TELUR BABAK BELUR,JL MATARAM NO. 2,2021
2257,32,JAWA BARAT,3273,KOTA BANDUNG,OYSTER SEAFOOD,JL. CIMANUK NO. 5A,2021
2258,32,JAWA BARAT,3273,KOTA BANDUNG,ROASTED BAR,JL. PROGO NO. 34,2021
2259,32,JAWA BARAT,3273,KOTA BANDUNG,FUKU AKIBA,JL. PROGO NO. 5,2021
2260,32,JAWA BARAT,3273,KOTA BANDUNG,MONSTER BITE PROGO,JL. PROGO NO. 1,2021
2261,32,JAWA BARAT,3273,KOTA BANDUNG,SATE JANDO GASIBU,JL. HAYAM WURUK,2021
2262,32,JAWA BARAT,3273,KOTA BANDUNG,COLONY CORNER,JL. SUMATERA NO. 31,2021
2263,32,JAWA BARAT,3273,KOTA BANDUNG,SWARGA LOKA RESTAURANT,JL. SUMATERA NO. 51,2021
2264,32,JAWA BARAT,3273,KOTA BANDUNG,TOBUGI SUKI & JAPANESE GRILL,JL. LENGKONG KECIL PALEDANG,2021
2265,32,JAWA BARAT,3273,KOTA BANDUNG,COFFEE BY TABOO,JL. TALAGA BODAS NO. 53,2021
2266,32,JAWA BARAT,3273,KOTA BANDUNG,MANTAGI MINANG RESTO & COFFEE HOUSE,JL. PALASARI NO. 12,2021
2267,32,JAWA BARAT,3273,KOTA BANDUNG,SERENITY CORNER,JL. PALASARI NO. 34,2021
2268,32,JAWA BARAT,3273,KOTA BANDUNG,WKWK COFFEE,JL. PALASARI NO. 32,2021
2269,32,JAWA BARAT,3273,KOTA BANDUNG,IKAN PESMOL CIANJUR,JL. DR. SETIABUDI NO. 85,2021
2270,32,JAWA BARAT,3273,KOTA BANDUNG,RAA CHA SUKI BARBEQUE,JL. SUKAJADI NO. 225,2021
2271,32,JAWA BARAT,3273,KOTA BANDUNG,PONDOK MAKAN IKAN CIANJUR,JL. SUKAJADI NO. 246,2021
2272,32,JAWA BARAT,3273,KOTA BANDUNG,SATE TEGAL MAREM,JL. DR. SETIABUDI N. 136,2021
2273,32,JAWA BARAT,3273,KOTA BANDUNG,RICHEESE FACTORY FLAMBOYANT SUKAJADI,JL. SUKAJADI NO. 234,2021
2274,32,JAWA BARAT,3273,KOTA BANDUNG,SUSHI TEI,FLAMBOYANT SEASON BUILDING JL. SUKAWANGI NO. 2,2021
2275,32,JAWA BARAT,3273,KOTA BANDUNG,BAKMI PARAHYANGAN,JL. SUKAJADI NO. 211,2021
2276,32,JAWA BARAT,3273,KOTA BANDUNG,KYOTOWN COFFEE,JL. BUNGUR NO. 37,2021
2277,32,JAWA BARAT,3273,KOTA BANDUNG,MAS YONO FRIED RICE,JL. BUNGUR NO. 41,2021
2278,32,JAWA BARAT,3273,KOTA BANDUNG,WAROENG STEAK AND SHAKE SUTAMI BANDUNG,JL. PROF DR. SUTAMI NO. 23,2021
2279,32,JAWA BARAT,3273,KOTA BANDUNG,HALOA COFFEE & EATERY,JL. CIPEDES TENGAH NO. 198,2021
2280,32,JAWA BARAT,3273,KOTA BANDUNG,KEDAI KOPI KULO SETIABUDI,JL. DR. SETIABUDI,2021
2281,32,JAWA BARAT,3273,KOTA BANDUNG,WARUNG NASI KHAS SUNDA ASLI LAKSANA,JL. DR. SETIABUDI,2021
2282,32,JAWA BARAT,3273,KOTA BANDUNG,BAKSO BOEDJANGAN SETIABUDHI,JL. DR. SETIABUDI NO. 170F,2021
2283,32,JAWA BARAT,3273,KOTA BANDUNG,SUIS BUTCHER STEAK HOUSE SETIABUDI,JL. DR. SETIABUDI NO. 172,2021
2284,32,JAWA BARAT,3273,KOTA BANDUNG,ATOK RIZAL JAGONYA SATE 2,JL. DR. SETIABUDI NO. 105-K,2021
2285,32,JAWA BARAT,3273,KOTA BANDUNG,7 CAFE,JL. DR. SETIABUDI NO. 182,2021
2286,32,JAWA BARAT,3273,KOTA BANDUNG,RM. AVON GERLONG,JL. DR. SETIABUDI NO. 135,2021
2287,32,JAWA BARAT,3273,KOTA BANDUNG,INDOMIE ENJOY BANDUNG,JL. DR. SETIABUDI NO. 139A,2021
2288,32,JAWA BARAT,3273,KOTA BANDUNG,NGIKAN YUK SETIABUDI BANDUNG,JL. DR. SETIABUDI NO. 141,2021
2289,32,JAWA BARAT,3273,KOTA BANDUNG,NOBU RAMEN & SUSHI,JL. GEGERKALONG HILIR NO. 01,2021
2290,32,JAWA BARAT,3273,KOTA BANDUNG,KAMBING BAKAR CAIRO,JL. GEGERKALONG HILIR NO. 25-27,2021
2291,32,JAWA BARAT,3273,KOTA BANDUNG,JAVAN STEAK & PASTA,JL. GEGERKALONG HILIR NO. 38,2021
2292,32,JAWA BARAT,3273,KOTA BANDUNG,TERAS JAVA DIMSUM,JL. GEGERKALONG HILIR NO. 35,2021
2293,32,JAWA BARAT,3273,KOTA BANDUNG,PAPA BEAR,JL. GEGERKALONG HILIR NO. 74,2021
2294,32,JAWA BARAT,3273,KOTA BANDUNG,WINNER BRATWURST,JL. GEGERKALONG HILIR NO. 42,2021
2295,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM BANG DAVA,JL. GEGERKALONG HILIR NO. 102,2021
2296,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GEPREK PANGERAN GEGERKALONG,JL. GEGERKALONG HILIR NO. 106A,2021
2297,32,JAWA BARAT,3273,KOTA BANDUNG,ALITE COFFEE 02,KPAD JL. GATOT RAYA NO. 2-4,2021
2298,32,JAWA BARAT,3273,KOTA BANDUNG,RUSTIC OWL COFFEE,JL. GEGERKALONG HILIR NO. 117,2021
2299,32,JAWA BARAT,3273,KOTA BANDUNG,SKA DAPURLAUT,JL. SUKAJADI NO. 250,2021
2300,32,JAWA BARAT,3273,KOTA BANDUNG,NORTHWOOD,JL. GEGERKALONG HILIR NO. 179,2021
2301,32,JAWA BARAT,3273,KOTA BANDUNG,HELLIKOPI,JL. GEGERKALONG HILIR NO. 181 A,2021
2302,32,JAWA BARAT,3273,KOTA BANDUNG,BATAGOR H. ISAN,JL. GEGERKALONG HULIR NO. 203,2021
2303,32,JAWA BARAT,3273,KOTA BANDUNG,SAMA DENGAN CIPAGANTI,JL.CIPAGANTI NO. 150-152,2021
2304,32,JAWA BARAT,3273,KOTA BANDUNG,HI BREW!,JL. BOSCHA NO. 43,2021
2305,32,JAWA BARAT,3273,KOTA BANDUNG,WARUNG DE HARMONY,JL. CIUMBULEUIT NO. 59,2021
2306,32,JAWA BARAT,3273,KOTA BANDUNG,MEOKJA KOREAN BBQ,JL. CIUMBULEUIT NO. 63,2021
2307,32,JAWA BARAT,3273,KOTA BANDUNG,DANAU SENTANI,JL. CIUMBULEUIT NO. 61,2021
2308,32,JAWA BARAT,3273,KOTA BANDUNG,MATSURI JIRO,JL. DR. SETIABUDI NO. 24A,2021
2309,32,JAWA BARAT,3273,KOTA BANDUNG,GIGGLEBOX KARANGSARI,JL. KARANGSARI NO. 3,2021
2310,32,JAWA BARAT,3273,KOTA BANDUNG,SENUSA RESTO,JL. KARANGSARI NO. 16,2021
2311,32,JAWA BARAT,3273,KOTA BANDUNG,FLAMING POTS BOIL & GRILL,JL. SUKAJADI NO. 193,2021
2312,32,JAWA BARAT,3273,KOTA BANDUNG,PAWON PITOE CAFE BUNGUR,JL. BUNGUR NO. 1,2021
2313,32,JAWA BARAT,3273,KOTA BANDUNG,KOPI IN,JL. KARANG TINGGAL NO. 30,2021
2314,32,JAWA BARAT,3273,KOTA BANDUNG,HOKBEN SETIABUDI,JL. DR. SETIABUDI NO. 61,2021
2315,32,JAWA BARAT,3273,KOTA BANDUNG,HOKBEN DAGO,JL. IR. H. JUANDA NO. 179,2021
2316,32,JAWA BARAT,3273,KOTA BANDUNG,HOKBEN MERDEKA,JL. MERDEKA NO. 47,2021
2317,32,JAWA BARAT,3273,KOTA BANDUNG,HOKBEN BEC,BEC JL. PURNAWARMAN NO. 7-11,2021
2318,32,JAWA BARAT,3273,KOTA BANDUNG,HOKBEN BALTOS,BALUBUR TOWN SQUARE JL. TAMANSARI NO. 1,2021
2319,32,JAWA BARAT,3273,KOTA BANDUNG,SUSHI DEN,JL. HARIANBANGA NO. 8,2021
2320,32,JAWA BARAT,3273,KOTA BANDUNG,HIDDEN RAMEN,JL. TAMANSARI NO. 11,2021
2321,32,JAWA BARAT,3273,KOTA BANDUNG,OTW SUSHI,JL. WASTUKENCANA NO. 81,2021
2322,32,JAWA BARAT,3273,KOTA BANDUNG,KEDAI TIMBEL DAGO,JL. IR. H. JUANDA NO. 117,2021
2323,32,JAWA BARAT,3273,KOTA BANDUNG,HOKBEN KEBON KAWUNG,JL. KEBON KAWUNG,2021
2324,32,JAWA BARAT,3273,KOTA BANDUNG,HOKBEN PASKAL 160,JL. PASIR KALIKI NO. 160,2021
2325,32,JAWA BARAT,3273,KOTA BANDUNG,RM SAUNG KABAYAN,JL. DR. DJUNJUNAN NO. 107,2021
2326,32,JAWA BARAT,3273,KOTA BANDUNG,WARUNG NASI KHAS SUNDA ASLI LAKSANA,JL. PROF. DR. SUTAMI NO. 67,2021
2327,32,JAWA BARAT,3273,KOTA BANDUNG,RESTORAN SIMPANG RAYA,JL. DR. DJUNJUNAN NO. 182,2021
2328,32,JAWA BARAT,3273,KOTA BANDUNG,RM CIGANEA MANG IDJOT,JL. DR. DJUNJUNAN NO. 137,2021
2329,32,JAWA BARAT,3273,KOTA BANDUNG,BURGER KING BUAH BATU,JL. BUAH BATU NO. 165,2021
2330,32,JAWA BARAT,3273,KOTA BANDUNG,AA BISTIK ASTANAANYAR,KOENYAH FOODCOURT JL. KLININGAN NO. 18,2021
2331,32,JAWA BARAT,3273,KOTA BANDUNG,HOKBEN BUAH BATU,JL. BUAH BATU NO. 231,2021
2332,32,JAWA BARAT,3273,KOTA BANDUNG,NASI GORENG BISTIK SAWAH KURUNG,JL. SAWAH KURUNG RAYA NO. 11 B,2021
2333,32,JAWA BARAT,3273,KOTA BANDUNG,GOKANA RAMEN BAR,JL. MERDEKA NO. 21,2021
2334,32,JAWA BARAT,3273,KOTA BANDUNG,RICHEESE FACTORY,JL. PURNAWARMAN NO.11-13,2021
2335,32,JAWA BARAT,3273,KOTA BANDUNG,EATLAH TEGGXAS,JL. PASIR KALIKI NO. 175,2021
2336,32,JAWA BARAT,3273,KOTA BANDUNG,PETRICHOR TEA HOUSE & COFFEE,JL. MAHMUD NO. 20,2021
2337,32,JAWA BARAT,3273,KOTA BANDUNG,BEBEK SALERO,JL. DEWI SARTIKA NO. 39,2021
2338,32,JAWA BARAT,3273,KOTA BANDUNG,MC DARMO LA,JL. SUMATERA NO. 37,2021
2339,32,JAWA BARAT,3273,KOTA BANDUNG,DUA COFFEE @ BANDUNG,JL. TAMAN CEMP NO.7,2021
2340,32,JAWA BARAT,3273,KOTA BANDUNG,ROEMPI COFFEE & EATERY,JL. ANGGREK NO. 27,2021
2341,32,JAWA BARAT,3273,KOTA BANDUNG,KOPI PUDAK,JL. PUDAK,2021
2342,32,JAWA BARAT,3273,KOTA BANDUNG,CULTIVAR COFFEEHOUSE,JL. ANGGREK NO. 34,2021
2343,32,JAWA BARAT,3273,KOTA BANDUNG,HAGIA TERRA,JL. GANDAPURA NO. 51,2021
2344,32,JAWA BARAT,3273,KOTA BANDUNG,DAILY ROUTINE ESPRESSO BAR,JL. GANDAPURA NO. 34,2021
2345,32,JAWA BARAT,3273,KOTA BANDUNG,SETANGKAI KOPI,JL. KEMUNING NO. 8A,2021
2346,32,JAWA BARAT,3273,KOTA BANDUNG,SHOT ME IN THE HEAD,JL. KEMUNING NO. 16,2021
2347,32,JAWA BARAT,3273,KOTA BANDUNG,SMITH COFFEE,JL. KEMUNING NO. 16,2021
2348,32,JAWA BARAT,3273,KOTA BANDUNG,BEBEK GARANG,JL. BRAGA NO 34,2021
2349,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM DJOGJA KEJAKSAAN,JL. KEJAKSAAN NO. 5,2021
2350,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM PENYET SURABAYA,JL. ABC NO.103,2021
2351,32,JAWA BARAT,3273,KOTA BANDUNG,CANARY BAKERY AND CAFE,JL. BRAGA NO 16,2021
2352,32,JAWA BARAT,3273,KOTA BANDUNG,KATSUNYAKA BRAGA SARINAH,JL. BRAGA NO. 10,2021
2353,32,JAWA BARAT,3273,KOTA BANDUNG,KOPI MAGMA,JL. BRAGA NO. 3,2021
2354,32,JAWA BARAT,3273,KOTA BANDUNG,MARKOPI EXPRESS,JL. DALEM KAUM NO. 93A,2021
2355,32,JAWA BARAT,3273,KOTA BANDUNG,WENDY'S,JL. BRAGA NO. 99-101,2021
2356,32,JAWA BARAT,3273,KOTA BANDUNG,TUTUP TIGA COFFEE,JL. KEJAKSAAAN NO. 3,2021
2357,32,JAWA BARAT,3273,KOTA BANDUNG,FISHSTREAT BANDUNG,JL. CILIWUNG NO. 24,2021
2358,32,JAWA BARAT,3273,KOTA BANDUNG,CRAB STORY,JL. MEKAR LAKSANA NO. 16B,2021
2359,32,JAWA BARAT,3273,KOTA BANDUNG,AISBERG COFFEE,JL. MEKAR SEJAHTERA NO. 18,2021
2360,32,JAWA BARAT,3273,KOTA BANDUNG,168 TATTOO STUDIO AND COFFEE SHOP,KOMP. MEKAR WANGI JL. MEKAR LAKSANA NO. 21,2021
2361,32,JAWA BARAT,3273,KOTA BANDUNG,RAMEN TENKEI,JL. MEKAR UTAMA NO. 89,2021
2362,32,JAWA BARAT,3273,KOTA BANDUNG,DISTRICT DAGO CAFE & RESTO,JL. IR. H. JUANDA NO. 339,2021
2363,32,JAWA BARAT,3273,KOTA BANDUNG,DELAPAN PADI,JL. DIPATI UKUR NO. 8,2021
2364,32,JAWA BARAT,3273,KOTA BANDUNG,FAT BOX THE POP UP,JL. SUKAJADI NO. 199,2021
2365,32,JAWA BARAT,3273,KOTA BANDUNG,TJARANI CAFE BANDUNG,JL. BUNGUR NO. 25,2021
2366,32,JAWA BARAT,3273,KOTA BANDUNG,MORNING GLORY AT ROOFTOP MITRA HOTEL BANDUNG,JL. SUPRATMAN NO. 98,2021
2367,32,JAWA BARAT,3273,KOTA BANDUNG,CREMERIA DI DEE GELATO SHOP,JL. GN. BATU NO. 2C,2021
2368,32,JAWA BARAT,3273,KOTA BANDUNG,FORESTA COFFEE,JL. RANCABENTANG NO. 28,2021
2369,32,JAWA BARAT,3273,KOTA BANDUNG,CERITERA COFFEE - BRUNCH - CULTURE,CIUMBULEUIT,2021
2370,32,JAWA BARAT,3273,KOTA BANDUNG,HALOKA,JL. VETERAN NO. 7,2021
2371,32,JAWA BARAT,3273,KOTA BANDUNG,KOPI KYOMI,JL. IR. H. JUANDA NO. 420,2021
2372,32,JAWA BARAT,3273,KOTA BANDUNG,CHOOSY COFFEE,JL. IR. H. JUANDA NO. 391,2021
2373,32,JAWA BARAT,3273,KOTA BANDUNG,KOZI COFFEE 2.0 X BUDARAA,JL. BUKIT DAGO UTARA NO 28,2021
2374,32,JAWA BARAT,3273,KOTA BANDUNG,LANTAI 3 COFFEE & PAIRING,JL. BUKIT DAGO SELATAN I NO. 4,2021
2375,32,JAWA BARAT,3273,KOTA BANDUNG,AMBIGU COFFEE,JL. CISITU INDAH VI NO. 6,2021
2376,32,JAWA BARAT,3273,KOTA BANDUNG,SAM'S STRAWBERRY CORNER,JL. IR. H. JUANDA NO. 315,2021
2377,32,JAWA BARAT,3273,KOTA BANDUNG,KABOBS - PREMIUM KEBAB,JL. IR. H. JUANDA NO 310,2021
2378,32,JAWA BARAT,3273,KOTA BANDUNG,ANJIS COFFEE,JL. CIGADUNG RAYA BARAT NO. 8B,2021
2379,32,JAWA BARAT,3273,KOTA BANDUNG,ANJIS COFFEE,JL. GATOT SUBROTO NO. 178,2021
2380,32,JAWA BARAT,3273,KOTA BANDUNG,UPPER EAST,JL. CIGADUNG RAYA BARAT NO. 92,2021
2381,32,JAWA BARAT,3273,KOTA BANDUNG,GREENS AND BEANS,JL. BAHUREKSA NO. 9,2021
2382,32,JAWA BARAT,3273,KOTA BANDUNG,PIPE DREAM CAFE,JL. CIUMBULEUIT NO. 86,2021
2383,32,JAWA BARAT,3273,KOTA BANDUNG,SECANGKIR TEMU,JL. CIKENDI NO. 10,2021
2384,32,JAWA BARAT,3273,KOTA BANDUNG,WILD GRASS,JL. GUNUNG KAREUMBI JL. CIUMBULEUIT NO. 10,2021
2385,32,JAWA BARAT,3273,KOTA BANDUNG,WARKOP MODJOK,PERUMAHAN PONDOK HIJAU INDAH JL. PINUS RAYA NO. 73B,2021
2386,32,JAWA BARAT,3273,KOTA BANDUNG,LARUT MALAM KOPI,JL. BOJONG KONENG NO. 64,2021
2387,32,JAWA BARAT,3273,KOTA BANDUNG,LITTLE WINGS,JL. CIGADUNG RAYA BARAT NO. 2,2021
2388,32,JAWA BARAT,3273,KOTA BANDUNG,LACAMERA COFFEE,JL. NARIPAN NO. 99,2021
2389,32,JAWA BARAT,3273,KOTA BANDUNG,KOPI LAKA LAKA,JL. BURANGRANG NO. 5,2021
2390,32,JAWA BARAT,3273,KOTA BANDUNG,"BELLE VUE ROOF TOP 24 HOURS FRENCH & ITALIAN
  BISTRO","GREEN HILL UNIVERSAL HOTEL JL. DR. SETIABUDI NO.
  376",2021
2391,32,JAWA BARAT,3273,KOTA BANDUNG,MANSE KOREAN GRILL BURANGRANG,JL. BURANGRANG NO. 35,2021
2392,32,JAWA BARAT,3273,KOTA BANDUNG,THE GOURMET BURGER CLUB,JL. RANGGAMALELA NO. 8,2021
2393,32,JAWA BARAT,3273,KOTA BANDUNG,MAISON DE A SOL COFFEE AND CULTURE,JL. CIHAMPELAS NO. 36,2021
2394,32,JAWA BARAT,3273,KOTA BANDUNG,EIGER COFFEE CIHAMPELAS,JL. CIHAMPELAS NO. 22,2021
2395,32,JAWA BARAT,3273,KOTA BANDUNG,CAFE MORE WYATA GUNA,JL. PAJAJARAN NO. 50,2021
2396,32,JAWA BARAT,3273,KOTA BANDUNG,MELK & THE MIXTURES,JL. PASIR KALIKI NO. 158A,2021
2397,32,JAWA BARAT,3273,KOTA BANDUNG,SHABU SUKI BANDUNG,JL. DIPONEGORO NO. 38,2021
2398,32,JAWA BARAT,3273,KOTA BANDUNG,DUNKIN DONUTS (DAGO),JL. IR. H. JUANDA NO. 51,2021
2399,32,JAWA BARAT,3273,KOTA BANDUNG,DUNKIN DONUTS PASIRKALIKI,JL. PASIR KALIKI NO. 159,2021
2400,32,JAWA BARAT,3273,KOTA BANDUNG,DUNKIN DONUTS LEUWI PANJANG,JL. LEUWI PANJANG NO. 146,2021
2401,32,JAWA BARAT,3273,KOTA BANDUNG,DUNKIN DONUTS BUAH BATU,JL. BUAH BATU NO. 237-239,2021
2402,32,JAWA BARAT,3273,KOTA BANDUNG,DUNKIN DONUTS ( GUNUNG BATU),JL. GUNUNG BATU NO. 72,2021
2403,32,JAWA BARAT,3273,KOTA BANDUNG,DUNKIN DONUTS (BTC),BTC FASHION MALL JL. DR. DJUNJUNAN NO. 143-149,2021
2404,32,JAWA BARAT,3273,KOTA BANDUNG,DUNKIN DONUTS (SETRASARI),SETRASARI PLAZA JL. SURYA SUMANTRI,2021
2405,32,JAWA BARAT,3273,KOTA BANDUNG,DUNKIN DONUTS,PASAR BARU TRADE CENTER JL. OTTO ISKANDAR DINATA,2021
2406,32,JAWA BARAT,3273,KOTA BANDUNG,DUNKIN DONUTS (DULATIP),RUKO DULATIP B1 JL. DULATIP NO. 22,2021
2407,32,JAWA BARAT,3273,KOTA BANDUNG,DUNKIN DONUTS (MERDEKA),GEDUNG PANT KARYA JL. MERDEKA NO. 39-41,2021
2408,32,JAWA BARAT,3273,KOTA BANDUNG,PILLOW CAKE,JL. ACEH NO. 15,2021
2409,32,JAWA BARAT,3273,KOTA BANDUNG,DUNKIN DONUTS (DALEM KAUM),JL. DALEM KAUM NO. 57,2021
2410,32,JAWA BARAT,3273,KOTA BANDUNG,DUNKIN DONUTS (ANTAPANI),BORMA PASAR SWALAYAN JL. TERUSAN JAKARTA NO. 53,2021
2411,32,JAWA BARAT,3273,KOTA BANDUNG,DUNKIN DONUTS,JL. PELAJAR PEJUANG 45 NO. 115,2021
2412,32,JAWA BARAT,3273,KOTA BANDUNG,DUNKIN DONUTS,JL. PH. H. MUSTOFA NO. 7,2021
2413,32,JAWA BARAT,3273,KOTA BANDUNG,DUNKIN DONUTS,JL. DR. SETIABUDI NO. 103,2021
2414,32,JAWA BARAT,3273,KOTA BANDUNG,DUNKIN DONUTS,JL. A.H. NASUTION NO. 117,2021
2415,32,JAWA BARAT,3273,KOTA BANDUNG,DUNKIN DONUTS CICAHEUM KIARACONDONG,JL. JEND. AHMAD YANI NO. 830,2021
2416,32,JAWA BARAT,3273,KOTA BANDUNG,STARBUCKS EXPERIENCE BAR BUAH BATU,JL. BUAH BATU NO. 159,2021
2417,32,JAWA BARAT,3273,KOTA BANDUNG,STARBUCKS TRANS STUDIO MALL BANDUNG,JL. GATOT SUBROTO NO. 289,2021
2418,32,JAWA BARAT,3273,KOTA BANDUNG,STARBUCKS 23 PASKAL,JL. KEBON JATI NO. 196,2021
2419,32,JAWA BARAT,3273,KOTA BANDUNG,STARBUCKS,JL. SURYA SUMANTRI NO. 76C,2021
2420,32,JAWA BARAT,3273,KOTA BANDUNG,STARBUCKS,JL. BRAGA NO. 2,2021
2421,32,JAWA BARAT,3273,KOTA BANDUNG,STARBUCKS GRAHA POS,GRAHA POS INDONESIA JL. BANDA NO. 30,2021
2422,32,JAWA BARAT,3273,KOTA BANDUNG,STARBUCKS CIWALK,CIHAMPELAS WALK JL. CIHAMPELAS NO. 160,2021
2423,32,JAWA BARAT,3273,KOTA BANDUNG,STARBUCKS PVJ,PARIS VAN JAVA UNIT 16B JL. SUKAJADI NO. 131,2021
2424,32,JAWA BARAT,3273,KOTA BANDUNG,STARBUCKS BIP,JL.MERDEKA NO. 56,2021
2425,32,JAWA BARAT,3273,KOTA BANDUNG,STARBUCKS PPU,JL. PAJAJARAN NO. 156,2021
2426,32,JAWA BARAT,3273,KOTA BANDUNG,STARBUCKS FESTIVAL CITYLINK,FESTIVAL CITYLINK JL. PETA NO. 69,2021
2427,32,JAWA BARAT,3273,KOTA BANDUNG,STARBUCKS MIKO MALL,"MIKO MALL LT. GF JL. RAYA KOPO NO.632 BABAKAN
  CIPARAY KEC. BABAKAN CIPARAY KOTA BANDUNG JAWA BARAT 40225",2021
2428,32,JAWA BARAT,3273,KOTA BANDUNG,MCDONALDS SUMMARECON BANDUNG,JL. MAGNA RAYA,2021
2429,32,JAWA BARAT,3273,KOTA BANDUNG,KFC MERDEKA,JL. MERDEKA NO. 35-44,2021
2430,32,JAWA BARAT,3273,KOTA BANDUNG,KFC AHMAD YANI,JL. JEND. AHMAD YANI NO. 310,2021
2431,32,JAWA BARAT,3273,KOTA BANDUNG,KFC DAGO,JL. IR. H. JUANDA NO. 40-42,2021
2432,32,JAWA BARAT,3273,KOTA BANDUNG,KFC,JL. PASIR KALIKI NO. 121-123,2021
2433,32,JAWA BARAT,3273,KOTA BANDUNG,KFC,JL. L. L. R. E. MARTADINATA NO. 72,2021
2434,32,JAWA BARAT,3273,KOTA BANDUNG,KFC CARREFOUR KIARA CONDONG,"CARREFOUR KIARA CONDONG LT. 1 JL. SOEKARNO HATTA
  NO. 526",2021
2435,32,JAWA BARAT,3273,KOTA BANDUNG,KFC SETIABUDI,JL. DR. SETIABUDI NO. 169,2021
2436,32,JAWA BARAT,3273,KOTA BANDUNG,KFC PASAR BARU,JL. OTTO ISKANDAR DINATA NO. 81,2021
2437,32,JAWA BARAT,3273,KOTA BANDUNG,KFC,JL. KEPATIHAN NO. 19A,2021
2438,32,JAWA BARAT,3273,KOTA BANDUNG,KFC,FESTIVAL CITYLINK FOODCOURT JL. PETA NO. 241,2021
2439,32,JAWA BARAT,3273,KOTA BANDUNG,MUJIGAE,JL. PETA NO. 241,2021
2440,32,JAWA BARAT,3273,KOTA BANDUNG,KFC BEC,JL. PURNAWARMAN NO.5-17,2021
2441,32,JAWA BARAT,3273,KOTA BANDUNG,KFC,BANDUNG TRADE MALL JL. KIARA CONDONG NO. 47,2021
2442,32,JAWA BARAT,3273,KOTA BANDUNG,KFC UJUNG BERUNG,JL. A. H. NASUTION NO. 194,2021
2443,32,JAWA BARAT,3273,KOTA BANDUNG,KFC CIHAMPELAS WALK,CIHAMPELAS WALK JL. CIHAMPELAS NO. 160,2021
2444,32,JAWA BARAT,3273,KOTA BANDUNG,KFC PVJ MALL,PARIS VAN JAVA MALL JL. SUKAJADI NO. 137,2021
2445,32,JAWA BARAT,3273,KOTA BANDUNG,KFC,JL. SURYAMANTRI NO. 62,2021
2446,32,JAWA BARAT,3273,KOTA BANDUNG,KFC BUAH BATU,BLK. A-B JL. BUAH BATU NO. 189,2021
2447,32,JAWA BARAT,3273,KOTA BANDUNG,KFC METRO MARGAHAYU,JL. JATISARI I NO. 628,2021
2448,32,JAWA BARAT,3273,KOTA BANDUNG,KFC METRO TRADE CENTER BANDUNG,JL. SOEKARNO-HATTA NO. 590,2021
2449,32,JAWA BARAT,3273,KOTA BANDUNG,KFC MIKO MALL KOPO,MIKO MALL JL. RAYA KOPO NO. 599,2021
2450,32,JAWA BARAT,3273,KOTA BANDUNG,KFC BANDUNG TRADE CENTER,BTC FASHION MALL JL. DR. DJUNJUNAN NO. 143-149,2021
2451,32,JAWA BARAT,3273,KOTA BANDUNG,KFC,JL. CIBADUYUT RAYA NO. 142,2021
2452,32,JAWA BARAT,3273,KOTA BANDUNG,KFC GATEWAY,JL. JENDERAL AHMAD YANI,2021
2453,32,JAWA BARAT,3273,KOTA BANDUNG,KFC COFFEE,GEGERKALONG,2021
2454,32,JAWA BARAT,3273,KOTA BANDUNG,PIZZA HUT DELIVERY,JL. KARAWITAN NO. 59,2021
2455,32,JAWA BARAT,3273,KOTA BANDUNG,PIZZA HUT DELIVERY,JL. IR. H. JUANDA NO. 342,2021
